,References_id
35,IGF-1R/AS ODN,8415,['IGF-1R/AS ODN'],275
36,INCB057643 ,8410,['INCB057643 '],275
37,INCB062079,8825,['INCB062079'],275
38,Intuvax,8678,['Intuvax'],275
39,JNJ-61610588 ,8173,['JNJ-61610588 '],275
40,KITE-718,8801,['KITE-718'],275
41,KITE-796,8800,['KITE-796'],275
42,LHC165,8966,['LHC165'],275
43,LSZ 102,8455,['LSZ 102'],275
44,LY2880070,8406,['LY2880070'],275
45,LY3127804 ,8139,['LY3127804 '],275
46,LY3214996,8491,['LY3214996'],275
47,LY3300054,8435,['LY3300054'],275
48,LY3321367,8717,['LY3321367'],275
49,LZM009,8962,['LZM009'],275
50,M3541,8903,['M3541'],275
51,MBG453,8137,['MBG453'],275
52,MEDI0457,8798,['MEDI0457'],275
53,MEDI3726,8637,['MEDI3726'],275
54,MEDI5083,8724,['MEDI5083'],275
55,MEDI7247,8783,['MEDI7247'],275
56,MEDI9090 ,8533,['MEDI9090 '],275
57,MGA012,8808,['MGA012'],275
58,MK-1308,8898,['MK-1308'],275
59,MK-1454,8670,['MK-1454'],275
60,MK-2118,8921,['MK-2118'],275
61,MK-4280,8379,['MK-4280'],275
62,MK-7684,8638,['MK-7684'],275
63,MTIG7192A ,8394,"['MTIG7192A ', 'RO7092284']",275
64,NEO-PV-01,8534,['NEO-PV-01'],275
65,NIZ985,8897,['NIZ985'],275
66,Narnatumab,7990,['Narnatumab'],275
67,Navicixizumab,8792,['Navicixizumab'],275
68,PAN-301-1,8755,['PAN-301-1'],275
69,PF-06688992,8757,['PF-06688992'],275
70,PF-06755990,8141,['PF-06755990'],275
71,PF-06755992 ,8140,['PF-06755992 '],275
72,PLX73086,8421,['PLX73086'],275
73,PT 2977,8814,"['PT 2977', 'PT2977']",275
74,RK22446,8867,['RK22446'],275
75,RNA CART-cMET,8816,['RNA CART-cMET'],275
76,RNA CART19 cells,8888,['RNA CART19 cells'],275
77,RO6874813,8419,['RO6874813'],275
78,RO7082859,8785,['RO7082859'],275
79,RO7198457,8948,"['RO7198457', 'PCV']",275
80,RP4010,8782,['RP4010'],275
81,SAR439459,8865,['SAR439459'],275
82,SC-006,8769,['SC-006'],275
83,SDX-7320,8416,['SDX-7320'],275
84,SPL-108,8784,['SPL-108'],275
85,SX-682,8797,['SX-682'],275
86,SYM015,8413,['SYM015'],275
87,TPIV 200,8374,['TPIV 200'],275
88,TRK-950,8827,['TRK-950'],275
89,TRPH 011 ,8363,['TRPH 011 '],275
90,Theliatinib,8198,"['Theliatinib', 'HMPL-309']",275
91,X4P-001,8144,['X4P-001'],275
92,ZEN003694,8331,['ZEN003694'],275
0,Trigriluzole,8900,['Trigriluzole'],285
0,Abemaciclib,6942,"['Abemaciclib', 'Verzenio', 'LY2835219']",286
1,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",286
2,Aflibercept,6795,"['Aflibercept', 'Zaltrap', 'AVE 0005', 'Eylea']",286
3,Alectinib,6885,"['Alectinib', 'Alecensa', 'CH5424802', 'RO5424802']",286
4,Arsenic trioxide,1156,"['Arsenic trioxide', 'Trisenox', 'ATO']",286
5,Asparaginase Erwinia chrysanthemi,8857,"['Asparaginase Erwinia chrysanthemi', 'Erwinaze', 'crisantaspase']",286
6,Atezolizumab,7221,"['Atezolizumab', 'Tecentriq', 'MPDL3280A', 'RG7446']",286
7,Avelumab,7952,"['Avelumab', 'Bavencio', 'MSB0010718C']",286
8,Axitinib,4739,"['Axitinib', 'Inlyta', 'AG-013736']",286
9,BCG solution,8459,"['BCG solution', 'TICE BCG solution', 'Bacillus Calmette-Guerin solution']",286
10,Balsalazide,1003,"['Balsalazide', 'Carbadox', 'Balsalazida [Spanish]']",286
11,Belinostat,7194,"['Belinostat', 'Beleodaq', 'NSC726630', 'PX-105684', 'PXD101']",286
12,Bevacizumab,107,"['Bevacizumab', 'Avastin']",286
13,Bevacizumab-awwb,7438,"['Bevacizumab-awwb', 'Mvasi', 'ABP 215']",286
14,Bicalutamide,1115,"['Bicalutamide', 'Casodex']",286
15,Blinatumomab ,7355,"['Blinatumomab ', 'Blincyto', 'anti-CD19/anti-CD3 recombinant bispecific', 'MEDI-538', 'monoclonal antibody MT103']",286
16,Bortezomib,181,"['Bortezomib', 'Velcade']",286
17,Bosutinib,4738,"['Bosutinib', 'Bosulif', 'SKI-606']",286
18,Brigatinib,6840,"['Brigatinib', 'Alunbrig', 'AP26113']",286
19,Cabozantinib,7115,"['Cabozantinib', 'Cometriq', 'Cabometyx', 'Cabozantinib-s-malate', 'XL184']",286
20,Carfilzomib,7299,"['Carfilzomib', 'Kyprolis', 'PR-171']",286
21,Celecoxib,474,"['Celecoxib', 'Celebra']",286
22,Ceritinib,6932,"['Ceritinib', 'Zykadia', 'LDK378']",286
23,Cetuximab,2,"['Cetuximab', 'Erbitux']",286
24,Cobimetinib,7123,"['Cobimetinib', 'Cotellic', 'GDC-0973']",286
25,Copanlisib,7112,"['Copanlisib', 'Aliqopa', 'BAY80-6946']",286
26,Crizotinib,6890,"['Crizotinib', 'Xalkori', 'PF-02341066']",286
27,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",286
28,Dabrafenib,6819,"['Dabrafenib', 'Tafinlar', 'GSK2118436']",286
29,Dacarbazine,841,"['Dacarbazine', 'Deticene', 'Biocarbazine R']",286
30,Daratumumab,7302,"['Daratumumab', 'Darzalex', 'anti-CD38 monoclonal antibody']",286
31,Dasatinib,1241,"['Dasatinib', 'Sprycel', 'BMS-354825']",286
32,Daunorubicin,684,"['Daunorubicin', 'Cerubidine', 'Acetyladriamycin', 'daunomycin hydrochloride', 'Rubidomycin', 'rubomycin C']",286
33,Daunoxome,7125,"['Daunoxome', 'liposomal daunorubicin citrate']",286
34,Denosumab,7220,"['Denosumab', 'Xgeva', 'AMG 162', 'AMG-162', 'AMG162', 'Prolia']",286
35,Dinutuximab  ,7480,"['Dinutuximab  ', 'Unituxin', 'MOAB Ch14.18']",286
36,Doxorubicin,986,"['Doxorubicin', 'Adriamycin', 'ADR', 'Adria']",286
37,Durvalumab,7245,"['Durvalumab', 'Imfinzi', 'MEDI4736']",286
38,Elotuzumab,8048,"['Elotuzumab', 'Empliciti']",286
39,Enasidenib,7889,"['Enasidenib', 'Idhifa', 'AG-221']",286
40,Enzalutamide,7230,"['Enzalutamide', 'XTANDI', 'MDV3100']",286
41,Epirubicin,437,"['Epirubicin', 'Ellence']",286
42,Erlotinib,520,"['Erlotinib', 'Tarceva', 'CP358774']",286
43,Everolimus,1530,"['Everolimus', 'Afinitor', 'RAD001', 'Zortress']",286
44,Fingolimod,6778,"['Fingolimod', 'Gilenya', 'FTY720']",286
45,Fluorouracil,534,"['Fluorouracil', 'Adrucil', '5-FU']",286
46,Fulvestrant,936,"['Fulvestrant', 'Faslodex', 'ICI 182,780']",286
47,Gefitinib,310,"['Gefitinib', 'Iressa', 'ZD1839']",286
48,Gemtuzumab ozogamicin,6915,"['Gemtuzumab ozogamicin', 'Mylotarg', 'CDP-771', 'CMA-676', 'gemtuzumab', 'WAY-CMA-676']",286
49,Goserelin,14,"['Goserelin', 'Zoladex', 'Goserelin acetate']",286
50,Idarubicin,1164,"['Idarubicin', 'Idamycin', 'Idarubicin Hcl']",286
51,Idelalisib ,7140,"['Idelalisib ', 'Zydelig', 'CAL-101', 'GS-1101']",286
52,Imatinib mesylate,609,"['Imatinib mesylate', 'Gleevec', 'CGP-57148B', 'STI571']",286
53,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",286
54,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",286
55,Lenvatinib,6934,"['Lenvatinib', 'Lenvima', 'E7080']",286
56,Letrozole,995,"['Letrozole', 'Femara', 'Letrozol']",286
57,Melphalan,1030,"['Melphalan', 'Alkeran']",286
58,Metformin,323,"['Metformin', 'Glucophage', 'Apo-Metformin']",286
59,Methotrexate,553,"['Methotrexate', 'Abitrexate', 'Amethopterin']",286
60,Midostaurin,6949,"['Midostaurin', 'Rydapt', 'CGP 41251', 'PKC412']",286
61,Neratinib,6962,"['Neratinib', 'Nerlynx', 'HKI-272', 'PB272']",286
62,Nilotinib,4655,"['Nilotinib', 'Tasigna', 'AMN-107']",286
63,Nintedanib,6964,"['Nintedanib', 'Ofev', 'BIBF 1120', 'Vargatef']",286
64,Niraparib,6965,"['Niraparib', 'Zejula', 'MK4827']",286
65,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",286
66,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",286
67,Ofatumumab,7203,"['Ofatumumab', 'Arzerra', 'HuMax-CD20']",286
68,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",286
69,Olaratumab,8000,"['Olaratumab', 'Lartruvo', 'IMC-3G3']",286
70,Osimertinib,7059,"['Osimertinib', 'Tagrisso', 'AZD9291']",286
71,Oxaliplatin,516,"['Oxaliplatin', 'Eloxatin', 'Diaminocyclohexane Oxalatoplatinum']",286
72,Palbociclib,6979,"['Palbociclib', 'Ibrance', 'PD0332991']",286
73,Panobinostat,7196,"['Panobinostat', 'Farydak', 'LBH589']",286
74,Pazopanib,4734,"['Pazopanib', 'Votrient', 'GW-786034']",286
75,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",286
76,Pertuzumab,4730,"['Pertuzumab', 'Perjeta', '2C4 Antibody']",286
77,Ponatinib,6808,"['Ponatinib', 'Iclusig', 'AP24534']",286
78,Ramucirumab,7001,"['Ramucirumab', 'Cyramza', 'LY3009806']",286
79,Regorafenib,6803,"['Regorafenib', 'Stivarga', 'BAY 73-4506']",286
80,Ribociclib,6826,"['Ribociclib', 'Kisqali', 'LEE011']",286
81,Romidepsin ,7191,"['Romidepsin ', 'Istodax', 'depsipeptide', 'FK228', 'FR901228', 'NSC 630176']",286
82,Rucaparib,7013,"['Rucaparib', 'Rubraca', 'AG014699', 'CO-388', 'PF-01367338']",286
83,Ruxolitinib,6787,"['Ruxolitinib', 'Jakafi', 'INCB 18424', 'INCB018424', 'INCB18424']",286
84,Sirolimus,867,"['Sirolimus', 'Rapamune', 'Rapamycin']",286
85,Sorafenib,390,"['Sorafenib', 'Nexavar', 'BAY 43-9006']",286
86,Sulindac,595,"['Sulindac', 'Clinoril']",286
87,Sunitinib,1255,"['Sunitinib', 'Sutent', 'SU011248']",286
88,Temsirolimus,4727,"['Temsirolimus', 'Torisel', 'CCI-779']",286
89,Tisagenlecleucel,8879,"['Tisagenlecleucel', 'Kymriah', 'CTL019']",286
90,Tocilizumab,4724,"['Tocilizumab', 'Actemra', 'Atlizumab']",286
91,Tofacitinib,7035,"['Tofacitinib', 'XELJANZ', 'CP-690550', 'Tasocitinib']",286
92,Trametinib,6818,"['Trametinib', 'Mekinist', 'GSK1120212']",286
93,Trastuzumab,71,"['Trastuzumab', 'Herceptin', 'Anti HER2']",286
94,Valproic acid,7192,"['Valproic acid', 'Depakene', 'Depacon']",286
95,Valrubicin,7174,"['Valrubicin', 'Valstar', 'AD-32', 'Antibiotic Ad 32']",286
96,Vandetanib,4691,"['Vandetanib', 'Caprelsa', 'ZD6474']",286
97,Vemurafenib,6791,"['Vemurafenib', 'Zelboraf', 'PLX4032', 'RO5185426']",286
98,Venetoclax,7284,"['Venetoclax', 'Venclexta ', 'ABT-199', 'GDC-0199', 'RG7601']",286
99,Vinorelbine,353,"['Vinorelbine', 'Navelbine', 'Vinorelbin']",286
100,Vismodegib,6764,"['Vismodegib', 'Erivedge', 'GDC-0449']",286
101,Vorinostat,7193,"['Vorinostat', 'Zolinza', 'L-001079038', 'MSK390', 'SAHA']",286
102,inotuzumab ozogamicin,7969,"['inotuzumab ozogamicin', 'Besponsa']",286
103,pegylated liposomal-doxorubicin,7126,"['pegylated liposomal-doxorubicin', 'Doxil', 'ATI-0918', 'CAELYX']",286
104,siltuximab,8096,"['siltuximab', 'Sylvant', 'CNTO 328', 'CNTO328']",286
105,trastuzumab emtansine,7252,"['trastuzumab emtansine', 'Kadcyla', 'ado-trastuzumab emtansine', 'T-DM1']",286
106,trifluridine/tipiracil hydrochloride,7528,"['trifluridine/tipiracil hydrochloride', 'Lonsurf', 'TAS-102']",286
0, octreotide acetate  ,7240,"[' octreotide acetate  ', 'Sandostatin Lar Depot \t', 'SMS 201-995']",287
1,131I-MIBG,7257,"['131I-MIBG', 'I131 Metaiodobenzylguanidine iodine', 'iobenguane I131']",287
2,212Pb-TCMC-Trastuzumab,7188,['212Pb-TCMC-Trastuzumab'],287
3,4SC-205,8362,['4SC-205'],287
4,81C6,7431,"['81C6', 'Neuradiab', 'iodine I 131 monoclonal antibody 81C6']",287
5,90Y basiliximab,7540,['90Y basiliximab'],287
6,AB-16B5,8408,['AB-16B5'],287
7,ABBV-085,8266,['ABBV-085'],287
8,ABT-414,7085,['ABT-414'],287
9,ABT-737,7337,['ABT-737'],287
10,AC0010MA,7832,['AC0010MA'],287
11,AC480,7086,"['AC480', 'BMS-599626']",287
12,ACP-319,7997,['ACP-319'],287
13,AEB071,6829,"['AEB071', 'Sotrastaurin']",287
14,AG-120,7273,"['AG-120', 'Ivosidenib']",287
15,AGEN1884,8750,['AGEN1884'],287
16,AGS-16C3F,8380,['AGS-16C3F'],287
17,AKN-028,7967,"['AKN-028', 'AKN028', 'BVT-II']",287
18,AL-3818,7089,"['AL-3818', 'Anlotinib']",287
19,ALRN-6924,7477,['ALRN-6924'],287
20,AM0010,7615,['AM0010'],287
21,AMG 337,7183,['AMG 337'],287
22,AMG 900,7092,"['AMG 900', 'AMG-900', 'AMG900']",287
23,AMG208,6836,['AMG208'],287
24,AMP-224,8044,['AMP-224'],287
25,APX005M,8262,"['APX005M', 'EPI-0050']",287
26,ARGX-111,7449,['ARGX-111'],287
27,ARQ 087,7823,['ARQ 087'],287
28,ARQ092,6841,"['ARQ092', 'ARQ-092']",287
29,ARRY-382,7778,['ARRY-382'],287
30,ASN001,7559,['ASN001'],287
31,ASP8273,7198,['ASP8273'],287
32,ASTX727,7333,['ASTX727'],287
33,AT-101,6850,"['AT-101', 'R-(-)-gossypol acetic acid\xa0']",287
34,AV-412,7105,"['AV-412', 'MP-412']",287
35,AVX901,7185,"['AVX901', 'DUKE-002-VRP', 'HER2 ECDTM VRP', 'HER2 VRP', 'VRP-HER2', 'VRP-neu']",287
36,AZD0156,8135,['AZD0156'],287
37,AZD0424,7565,['AZD0424'],287
38,AZD3759,7835,['AZD3759'],287
39,AZD8835,7382,['AZD8835'],287
40,AZD9150 ,7733,"['AZD9150 ', 'ISIS-STAT3rx', 'ISIS 481464']",287
41,AZD9496,7896,['AZD9496'],287
42,Abexinostat,7197,"['Abexinostat', 'CRA-024781', 'PCI-24781', 'S-78454']",287
43,Acalabrutinib,7296,"['Acalabrutinib', 'ACP-196']",287
44,Ad-RTS-IL-12 plus AL,8388,"['Ad-RTS-IL-12 plus AL', 'adenovirus-mediated human interleukin-12 INXN-2001 plus veledimex']",287
45,Ad.p53-DC vaccine,7087,"['Ad.p53-DC vaccine', 'INGN-225']",287
46,Ad5CMV-p53 gene,7088,"['Ad5CMV-p53 gene', 'Advexin', 'Ad-p53', 'Adeno-p53', 'INGN-201', 'RPR/INGN-201']",287
47,Afimoxifene,8616,"['Afimoxifene', '4-Hydroxy-Tamoxifen']",287
48,Aflibercept,6795,"['Aflibercept', 'Zaltrap', 'AVE 0005', 'Eylea']",287
49,Afuresertib,6831,"['Afuresertib', 'GSK2110183']",287
50,Aldoxorubicin,7260,"['Aldoxorubicin', 'doxorubicin prodrug INNO-206', 'INNO-206']",287
51,Alemtuzumab,83,"['Alemtuzumab', 'Campath']",287
52,Alisertib,6832,"['Alisertib', 'MLN8237']",287
53,Alpha 2 Interferon,7217,"['Alpha 2 Interferon', 'Roferon-A', 'Alferon', 'Interferon alfa 2a']",287
54,Altiratinib,7310,"['Altiratinib', 'DCC-2701']",287
55,Amuvatinib,6839,"['Amuvatinib', 'HPK56', 'MP470']",287
56,Anastrozole,1204,"['Anastrozole', 'Arimidex', 'Anastrozol']",287
57,Anti-VEGFR2 CAR CD8 lymphocytes,7096,['Anti-VEGFR2 CAR CD8 lymphocytes'],287
58,Apalutamide,7369,"['Apalutamide', 'ARN-509', 'JNJ-56021927']",287
59,Apatinib,7099,"['Apatinib', 'YN968D1']",287
60,Asparaginase,23,"['Asparaginase', 'Elspar', 'ASP-1', 'L-asparaginase']",287
61,Atezolizumab,7221,"['Atezolizumab', 'Tecentriq', 'MPDL3280A', 'RG7446']",287
62,Atorvastatin,1063,"['Atorvastatin', 'Lipitor', 'Atogal']",287
63,Autologous TGF beta resistant HER2 EBV CTLs,7253,['Autologous TGF beta resistant HER2 EBV CTLs'],287
64,Avitinib,7840,['Avitinib'],287
65,Axitinib,4739,"['Axitinib', 'Inlyta', 'AG-013736']",287
66,Azacitidine,917,"['Azacitidine', 'Vidaza', '5-AC', '5-azacytidine', 'azacytidine', 'CC-486', 'U-18496']",287
67,B-701,7852,['B-701'],287
68,BAY1082439 ,7060,"['BAY1082439 ', 'BAY-1082439']",287
69,BAY1125976,7111,['BAY1125976'],287
70,BAY1161909,8076,"['BAY1161909', 'BAY 1161909']",287
71,BAY1179470,7850,"['BAY1179470', 'BAY 1179470']",287
72,BAY1187982,7849,"['BAY1187982', 'FGFR2-ADC']",287
73,BAY1217389,8077,"['BAY1217389', 'BAY 1217389']",287
74,BBI503,7367,['BBI503'],287
75,BCG Tokyo-172 Strain Solution,8704,"['BCG Tokyo-172 Strain Solution', 'Bacillus Calmette-Guerin Tokyo-172 strain solution']",287
76,BEZ235,6868,"['BEZ235', 'Dactolisib', 'NVP-BEZ235']",287
77,BGB-3111,7573,['BGB-3111'],287
78,BGB-A317,8841,['BGB-A317'],287
79,BGJ398,6869,['BGJ398'],287
80,BI-847325,7177,"['BI-847325', 'BI 847325', 'BI847325']",287
81,BI2536,6871,['BI2536'],287
82,BKM120,6875,"['BKM120', 'BKM-120', 'Buparlisib']",287
83,BLU-667,8713,"['BLU-667', 'BLU667']",287
84,BMS-833923,7520,"['BMS-833923', 'XL139']",287
85,BMS-986012,8476,['BMS-986012'],287
86,BMS-986016,8376,['BMS-986016'],287
87,BMS-986148,8581,['BMS-986148'],287
88,BMS753493,7989,['BMS753493'],287
89,BMS986158,7758,['BMS986158'],287
90,BMX-001,8822,['BMX-001'],287
91,BPX-501,8899,['BPX-501'],287
92,BPX-701,8881,['BPX-701'],287
93,BVD-523,7114,"['BVD-523', 'Ulixertinib']",287
94,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",287
95,Bicalutamide,1115,"['Bicalutamide', 'Casodex']",287
96,Brigatinib,6840,"['Brigatinib', 'Alunbrig', 'AP26113']",287
97,Busulfan,997,"['Busulfan', 'Busulfex', 'Busulphan']",287
98,CA-170,8844,['CA-170'],287
99,CB-5083,7366,['CB-5083'],287
100,CB-839,7312,['CB-839'],287
101,CC-115 ,7119,['CC-115 '],287
102,CC-90003,7807,['CC-90003'],287
103,CD3/CD28 stimulated/primed autologous Ts,7224,"['CD3/CD28 stimulated/primed autologous Ts', 'ex vivo CD3/CD28-costimulated vaccine-primed peripheral blood autologous T cells']",287
104,CDX-3379,7410,"['CDX-3379', 'CDX3379', 'KTN3379', 'MEDI3379']",287
105,CEP-37440,7441,['CEP-37440'],287
106,CFG920,7765,['CFG920'],287
107,CK-101,8663,['CK-101'],287
108,CLR457,7269,['CLR457'],287
109,CM-24,8387,"['CM-24', 'MK-6018']",287
110,CMB305,8409,['CMB305'],287
111,CPI-1205,7688,['CPI-1205'],287
112,Cabazitaxel,7288,"['Cabazitaxel', 'Jevtana', 'RPR-116258A', 'XRP6258']",287
113,Capecitabine,1088,"['Capecitabine', 'Xeloda', 'R340']",287
114,Capmatinib,7184,"['Capmatinib', 'INC280']",287
115,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",287
116,Carboxyamidotriazole Orotate ,7118,['Carboxyamidotriazole Orotate '],287
117,Carfilzomib,7299,"['Carfilzomib', 'Kyprolis', 'PR-171']",287
118,Carmustine,255,"['Carmustine', 'Becenun', 'BCNU']",287
119,Cetuximab,2,"['Cetuximab', 'Erbitux']",287
120,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",287
121,Cixutumumab,6887,"['Cixutumumab', 'IMC-A12']",287
122,Cladribine,235,"['Cladribine', 'Leustatin', '2-CdA']",287
123,Clofarabine,621,"['Clofarabine', 'Clolar', 'Clofarex']",287
124,Conatumumab,7266,"['Conatumumab', 'AMG 655']",287
125,Conjugated estrogens/bazedoxifene,8864,"['Conjugated estrogens/bazedoxifene', 'Duavee']",287
126,Crenolanib,6889,"['Crenolanib', 'CP-868596']",287
127,Crolibulin,7268,"['Crolibulin', 'EPC2407', 'microtubulin inhibitor EPC2407']",287
128,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",287
129,Cyproterone,4645,"['Cyproterone', 'Androcur', 'Cyproterone acetate']",287
130,Cytarabine,976,"['Cytarabine', 'Cytosar-U', 'Ara-C']",287
131,DCBCI0901,7383,['DCBCI0901'],287
132,DCC-2618,8407,['DCC-2618'],287
133,DCR-MYC,7950,['DCR-MYC'],287
134,DCVax-L,8633,"['DCVax-L', 'DCVax-Lung']",287
135,DEC-205-NY-ESO-1 fusion protein vaccine,7238,"['DEC-205-NY-ESO-1 fusion protein vaccine', 'CDX-1401']",287
136,DMUC5754A,7349,"['DMUC5754A', 'MUC16-targeted antibody-drug conjugate DMUC5754A']",287
137,DNX-2401,8443,['DNX-2401'],287
138,DOTAP:chol-Fus1,7236,"['DOTAP:chol-Fus1', 'DOTAP:cholesterol-Fus1 liposome complex']",287
139,DPX-Survivac,8385,['DPX-Survivac'],287
140,DS-2248,7215,['DS-2248'],287
141,DS-3032b,7417,['DS-3032b'],287
142,DS-3201b,8746,"['DS-3201b', 'DS-3201']",287
143,DS-7423,6898,['DS-7423'],287
144,DS6051b,8428,"['DS6051b', 'DS-6051', 'DS-6051B']",287
145,DSP-7888,8411,['DSP-7888'],287
146,Dabrafenib,6819,"['Dabrafenib', 'Tafinlar', 'GSK2118436']",287
147,Dacarbazine,841,"['Dacarbazine', 'Deticene', 'Biocarbazine R']",287
148,Dacomitinib,6893,"['Dacomitinib', 'PF-00299804', 'PF299804']",287
149,Dalantercept  ,7228,"['Dalantercept  ', 'ACE-041', 'ALK1-Fc']",287
150,Daratumumab,7302,"['Daratumumab', 'Darzalex', 'anti-CD38 monoclonal antibody']",287
151,Daunorubicin,684,"['Daunorubicin', 'Cerubidine', 'Acetyladriamycin', 'daunomycin hydrochloride', 'Rubidomycin', 'rubomycin C']",287
152,Daunoxome,7125,"['Daunoxome', 'liposomal daunorubicin citrate']",287
153,Debio 1347,7130,"['Debio 1347', 'CH5183284', 'FF284']",287
154,Decitabine,1249,"['Decitabine', 'Dacogen', '5-aza-2-deoxycytidine']",287
155,Demcizumab,7379,"['Demcizumab', 'anti-delta-like 4 monoclonal antibody OMP-21M18', 'OMP-21M18']",287
156,Denosumab,7220,"['Denosumab', 'Xgeva', 'AMG 162', 'AMG-162', 'AMG162', 'Prolia']",287
157,Dexamethasone intravitreal implant,7271,"['Dexamethasone intravitreal implant', 'Ozurdex']",287
158,Dinaciclib,6896,"['Dinaciclib', 'SCH727965']",287
159,Dinutuximab  ,7480,"['Dinutuximab  ', 'Unituxin', 'MOAB Ch14.18']",287
160,Docetaxel,1235,"['Docetaxel', 'Taxotere', 'Docefrez', 'Docetaxel anhydrous']",287
161,Dovitinib,6897,"['Dovitinib', 'CHIR-258', 'TKI258']",287
162,Durvalumab,7245,"['Durvalumab', 'Imfinzi', 'MEDI4736']",287
163,Duvelisib,7141,"['Duvelisib', 'INK1197', 'IPI-145']",287
